,ch,x,y,z,sub
21,ECOG_21,-55.323498946397514,-27.408336306158194,50.2274688824224,jp
22,ECOG_22,-52.70880565479768,-38.43487877870563,52.38308586449332,jp
23,ECOG_23,-47.35949131486198,-48.038799664602145,55.07970910770736,jp
24,ECOG_24,-58.08990335501008,21.32047980754836,16.804726533572563,jp
25,ECOG_25,-61.28540917714079,10.973799743188076,22.309186106088788,jp
26,ECOG_26,-62.28356155327992,0.05635113779312373,27.627186132897855,jp
27,ECOG_27,-61.67767429140036,-10.255930799081343,32.53278653041221,jp
28,ECOG_28,-61.0571703189258,-21.121782213247556,36.952497794718475,jp
29,ECOG_29,-59.61148058986596,-31.953235499927956,40.77334988402288,jp
30,ECOG_30,-57.44754508255974,-42.690093936022336,42.94733924207213,jp
31,ECOG_31,-54.04127721335541,-52.42165777640246,45.33534670979607,jp
32,ECOG_32,-58.57788504396708,15.796084613678714,6.687445044246962,jp
33,ECOG_33,-61.87732647237393,4.614750567445067,11.537928313826281,jp
34,ECOG_34,-62.579136234796124,-4.564593819231519,16.966162596505423,jp
35,ECOG_35,-64.51497595520374,-25.435844070076232,26.010417046803457,jp
36,ECOG_36,-55.423777459469704,-57.649119425535815,37.64106048444546,jp
37,ECOG_37,-55.268814112457626,10.468128629264331,-4.73026654526772,jp
38,ECOG_38,-58.305820805226354,0.9733016105203144,1.5400672683599284,jp
39,ECOG_39,-63.765079797301134,-9.313181730739784,5.996523284622886,jp
40,ECOG_40,-65.79286598528675,-18.935651703967416,11.546913797084974,jp
41,ECOG_41,-65.28329583027767,-30.073988090843784,15.648823097911963,jp
42,ECOG_42,-64.34576272286183,-40.931239973138545,19.918819568467764,jp
43,ECOG_43,-62.12426180672566,-51.473009223365885,23.758044033750505,jp
44,ECOG_44,-57.728722681317926,-61.72509443714015,27.615640875011596,jp
45,ECOG_45,-56.798360232543956,6.136867708692749,-16.38650353048315,jp
46,ECOG_46,-66.59940232528666,-13.082273642148156,-4.720425301698679,jp
47,ECOG_47,-68.63886293047435,-34.82257600235205,4.679183786029424,jp
48,ECOG_48,-62.19343223122242,-55.31814689802914,12.244662674801134,jp
49,ECOG_49,-56.5897457386631,-64.97366497515438,15.83957468051798,jp
50,ECOG_50,-57.35984904109682,0.7745135967925404,-27.785221265876444,jp
51,ECOG_51,-63.50025674860853,-8.361833130526769,-22.65987901728995,jp
52,ECOG_52,-65.2683184997596,-17.506779389717533,-17.370563423167223,jp
53,ECOG_53,-68.22409420913498,-27.708617435851284,-11.33180854261369,jp
54,ECOG_54,-69.04875311894429,-38.52287165878877,-7.475012469209893,jp
55,ECOG_55,-65.90219473240577,-48.493872367981446,-3.0659299809828586,jp
56,ECOG_56,-61.21792421464,-59.32532565466184,1.0215247153635294,jp
57,ECOG_57,-55.41142633824039,-69.25332870449722,4.298634757601097,jp
0,ECOG_0,60.60606060606061,-9.05527195510813,-41.33249526436055,jt
1,ECOG_1,60.90853470181729,-19.865796170362934,-35.553199364912665,jt
2,ECOG_2,64.64646464646465,-26.44766885917759,-28.7934088377754,jt
3,ECOG_3,65.5576218081214,-35.143867311212325,-22.523865624482823,jt
4,ECOG_4,65.4800968990805,-43.85906156925693,-16.8020662995268,jt
5,ECOG_5,62.089695427665305,-52.53626421528178,-9.984779197897666,jt
6,ECOG_6,58.997914116130595,-60.70863017801397,-3.729610128228054,jt
7,ECOG_7,55.35962810573777,-67.81433535613117,2.779810669268509,jt
8,ECOG_8,60.60606060606061,-3.532009971934502,-33.260078375541895,jt
9,ECOG_9,62.185342777701635,-12.752040913271784,-26.976161018626346,jt
10,ECOG_10,67.04594936198494,-19.895737703408738,-21.297484124539242,jt
11,ECOG_11,67.17171717171718,-29.60160952202882,-13.903704847327605,jt
12,ECOG_12,67.67457402078615,-37.250142995458454,-7.662909921280964,jt
13,ECOG_13,66.01138689148003,-45.403513152180764,-0.8599969632747987,jt
14,ECOG_14,61.70889519075279,-54.62354409351805,4.952275142019813,jt
15,ECOG_15,58.49525664876767,-62.27207756694767,10.650392248410226,jt
16,ECOG_16,60.13603196063863,2.0862310412884963,-22.44894204504046,jt
17,ECOG_17,64.98084003820732,-6.0861349214436835,-16.193772975370848,jt
18,ECOG_18,67.83689271470902,-14.277496690185739,-10.486347794037794,jt
19,ECOG_19,68.29503617192941,-23.01168675424022,-5.312292357418328,jt
20,ECOG_20,67.46678415381211,-31.16505691096253,1.3610014179280263,jt
21,ECOG_21,66.0442257020862,-40.38508785229981,7.098491178590048,jt
22,ECOG_22,64.25068482421999,-48.557453815032,12.809732503070995,jt
23,ECOG_23,60.67174748639386,-56.7108239717543,19.021087812554885,jt
24,ECOG_24,60.60606060606061,8.190312931794303,-12.747667634835096,jt
25,ECOG_25,62.39282120741538,-0.5058855202404302,-6.478124421542521,jt
26,ECOG_26,63.28153374828338,-8.659255676962738,0.29654605503202364,jt
27,ECOG_27,66.64354994583904,-16.90760486373442,4.007331439501201,jt
28,ECOG_28,65.87603972748387,-25.603803315769152,9.731696982072684,jt
29,ECOG_29,66.48516579673858,-33.776169278501335,15.442938306553637,jt
30,ECOG_30,64.02475729047062,-42.472367730536064,21.167303849125116,jt
31,ECOG_31,57.234391937720076,13.713574914967928,-4.67525074601644,jt
32,ECOG_32,60.11114459033592,6.027049829518541,0.4291819334999504,jt
33,ECOG_33,64.81741668580112,-2.164311939223512,5.640309272977957,jt
34,ECOG_34,66.60005460741736,-10.841514585248367,11.86478880055238,jt
35,ECOG_35,66.39480189055473,-19.537713037283098,17.58915434312387,jt
36,ECOG_36,65.96799843411613,-27.71007900001528,23.300395667604818,jt
37,ECOG_37,64.37618638464225,-35.88244496274746,29.011636992085762,jt
38,ECOG_38,60.13448882342043,-44.0168193134599,35.723106286572595,jt
39,ECOG_39,59.292564900156684,18.750996020858754,4.115112579350621,jt
40,ECOG_40,61.331846246934674,12.11213591401447,8.786753279554075,jt
41,ECOG_41,63.50909917441014,3.4159374619797394,14.511118822125558,jt
42,ECOG_42,63.89796222265178,-4.232596011449891,20.209235928515966,jt
43,ECOG_43,64.75734116806863,-13.452626952787174,25.94672568917799,jt
44,ECOG_44,62.806419130411086,-21.60599710950948,32.15808099866188,jt
45,ECOG_45,62.86002649888231,-30.302195561544213,37.88244654123337,jt
46,ECOG_46,58.71151453566755,-38.47456152427639,43.593687865714315,jt
47,ECOG_47,58.12115409364035,25.883747083959776,12.446435489223669,jt
48,ECOG_48,60.62470877497707,17.673389509207848,17.15744884369873,jt
49,ECOG_49,60.42670278419887,1.852490073046034,28.566807274570095,jt
50,ECOG_50,57.913526884004554,-6.862704184998571,33.79105883213864,jt
51,ECOG_51,60.24912061929029,-15.016074341720879,40.00241414162253,jt
52,ECOG_52,58.14730949401199,-23.731268599765485,45.22666569919107,jt
53,ECOG_53,54.93176285030139,-31.88463875648779,51.438021008674966,jt
54,ECOG_54,53.4815961394218,31.93084155643596,19.803778865271905,jt
55,ECOG_55,54.61905956388516,24.76814896028912,24.4885437835659,jt
56,ECOG_56,54.829407177365205,16.61477880356682,30.69989909304979,jt
57,ECOG_57,56.13625119065315,7.937576157541963,36.924378620624225,jt
58,ECOG_58,55.866583794761766,-0.25378561120009474,42.13550596010222,jt
59,ECOG_59,53.601794825533304,-8.949984063234824,47.85987150267371,jt
60,ECOG_60,51.45364725071218,-16.59851753666446,53.557988609064125,jt
61,ECOG_61,48.56114446063515,-25.351703406728813,57.78201219662677,jt
0,ECOG_0,29.710043676839792,-23.976465791183628,70.33726488059023,rh
1,ECOG_1,23.3782873133903,-16.044462824566892,71.96327747286801,rh
2,ECOG_2,24.897206132210723,-4.894610491143965,69.27574897671265,rh
3,ECOG_3,20.012028543099895,5.276685160225643,66.64265719357667,rh
4,ECOG_4,26.271732811203776,14.958702470568602,64.03678376695035,rh
5,ECOG_5,27.073014513046555,22.96578573745115,57.389552816987724,rh
6,ECOG_6,31.982839005122944,30.998756381881254,51.25769844113328,rh
7,ECOG_7,27.673855021640925,40.087945841007325,46.61753707458397,rh
8,ECOG_8,38.595009474599294,-27.09334748017645,66.89293900089113,rh
9,ECOG_9,35.99733648054888,-17.333668037190844,65.83319529658932,rh
10,ECOG_10,38.4036301450873,-7.703425481942998,62.19656872174669,rh
11,ECOG_11,38.83672575419579,2.9571485104532704,59.53625858210101,rh
12,ECOG_12,36.578653817884785,13.128444161822879,56.903166798965024,rh
13,ECOG_13,33.485765308413654,21.728355279922297,52.290223788925395,rh
14,ECOG_14,36.557285509358096,30.765769983953277,46.619309274159754,rh
15,ECOG_15,34.22631629100064,40.31835040655845,41.43655297699261,rh
16,ECOG_16,44.001668613454456,-30.313778679359483,61.38710682475935,rh
17,ECOG_17,45.52858878734656,-19.601429931868115,59.75754983333,rh
18,ECOG_18,47.64559467326702,-9.507796413141163,55.57832832786952,rh
19,ECOG_19,47.084332790755056,1.6161685427342092,52.37542325760601,rh
20,ECOG_20,45.420052505887384,11.272298475529604,49.254173256871525,rh
21,ECOG_21,42.872131478353026,20.387375312203243,45.12938846443039,rh
22,ECOG_22,42.03077681409131,29.96584311235598,40.462008741371406,rh
23,ECOG_23,42.26547962111434,39.02914519393452,35.306470800713925,rh
24,ECOG_24,50.403949199313836,-32.16992436565276,53.73811328266585,rh
25,ECOG_25,52.386875603696595,-21.946853959188044,52.13577464774619,rh
26,ECOG_26,54.056571593233635,-11.286279966791774,49.47546450810053,rh
27,ECOG_27,53.24998951339365,-1.1667590705172732,45.81161957674819,rh
28,ECOG_28,53.37628731994531,8.900987070662127,41.117021497179536,rh
29,ECOG_29,51.991639523987445,18.016063907335756,36.9922367047384,rh
30,ECOG_30,48.65606531303874,27.620419085036044,32.840233555787584,rh
31,ECOG_31,48.92175780886461,36.63194641151947,26.653942466913772,rh
32,ECOG_32,57.22405216249247,-34.48946101542512,46.6317146711902,rh
33,ECOG_33,58.14730949401199,-23.777112267933756,45.00215767976087,rh
34,ECOG_34,58.22501210310432,-3.5380704753847536,37.67446781705621,rh
35,ECOG_35,58.042028378988114,6.014509947220433,32.49171151988906,rh
36,ECOG_36,56.41379484209441,15.644752502468277,28.85508494504641,rh
37,ECOG_37,55.13017968691774,25.68661126610012,23.645110291369573,rh
38,ECOG_38,53.474855973370154,34.74991334767865,18.489572350712102,rh
39,ECOG_39,60.262711878826984,-37.298276006224164,39.552534416224226,rh
40,ECOG_40,62.81198306497375,-27.178755109949666,35.888689484871904,rh
41,ECOG_41,62.392371333050626,-16.569955872648507,32.1976261970099,rh
42,ECOG_42,60.95551489140189,-6.939713317400658,28.56099962216725,rh
43,ECOG_43,60.781200446416555,3.6173111648053933,23.839183186088906,rh
44,ECOG_44,62.03166726572343,13.16989158741058,18.65642688892175,rh
45,ECOG_45,59.02456397927315,23.26352510613753,14.47720538346125,rh
46,ECOG_46,56.32818002258947,32.35271456526362,9.837044016911948,rh
47,ECOG_47,64.22494388597457,-38.8722423718712,27.7533099247557,rh
48,ECOG_48,65.773453430238,-30.142894366034017,25.71724978525692,rh
49,ECOG_49,65.99646662060941,-19.534095128732854,22.026186497394914,rh
50,ECOG_50,65.26119413663007,-9.414574232458353,18.36234156604259,rh
51,ECOG_51,64.24490839726447,1.1424502497477047,13.640525129964237,rh
52,ECOG_52,59.53178677724193,10.720918049900439,8.973145406905251,rh
53,ECOG_53,59.292564900156684,19.810107509026523,4.332984040355948,rh
54,ECOG_54,56.20247337902063,29.41446268672681,0.1809808914051322,rh
55,ECOG_55,65.09992349380414,-42.35154734652976,17.093712007542226,rh
56,ECOG_56,66.11711667148636,-33.13292099966592,15.030433511533769,rh
57,ECOG_57,66.44643728852044,-22.987512725843864,11.881965154289611,rh
58,ECOG_58,66.35429901826537,-12.84210445202181,8.733496797045452,rh
59,ECOG_59,64.93106885753971,-2.2850799698157545,4.0116803609671035,rh
60,ECOG_60,60.11114459033592,6.340718525831219,-0.0940657011514293,rh
61,ECOG_61,56.312550109256,16.356689911915513,-6.364688474439769,rh
62,ECOG_62,50.23261697367474,25.419991993494037,-12.011230028493191,rh
0,ECOG_0,64.06435561605619,-10.982558258028151,-24.844176936256602,rr
1,ECOG_1,65.59838516050816,-28.20011089166004,-15.663444135436144,rr
2,ECOG_2,67.52381865987802,-37.97192366222149,-10.820973670339189,rr
3,ECOG_3,65.57381442099752,-46.79772323176661,-6.274374388578387,rr
4,ECOG_4,61.32109777045637,-56.179935051830235,-3.786602213150729,rr
5,ECOG_5,55.88171180515375,-65.95174782239168,0.9640536213422066,rr
6,ECOG_6,67.85557665560927,-24.19383031279202,-4.635766233939997,rr
7,ECOG_7,67.33212044462441,-33.375756197695964,-0.6476408474119074,rr
8,ECOG_8,66.18899404856352,-42.55768208259989,3.0500076226712967,rr
9,ECOG_9,62.435331448088526,-52.17365447296221,6.611416932837117,rr
10,ECOG_10,58.49525664876767,-61.8675470534241,10.602814626333858,rr
11,ECOG_11,59.03398795263369,6.67944992520922,-9.602584467395555,rr
12,ECOG_12,63.075133895596366,-2.1463496443359085,-5.0559851856347535,rr
13,ECOG_13,65.10556585067582,-10.18197639306385,0.12474203486130281,rr
14,ECOG_14,66.9804390371479,-19.9537891636253,4.546128111688956,rr
15,ECOG_15,65.91582954022638,-29.213635238628804,8.617448369675955,rr
16,ECOG_16,66.1477342242545,-38.82960762899113,12.178857679841776,rr
17,ECOG_17,64.1219549784425,-48.44558001935344,15.740266990007603,rr
18,ECOG_18,60.67174748639386,-57.705426094356945,19.8115872479946,rr
19,ECOG_19,58.435379527144,11.275617389734748,0.5211180637463593,rr
20,ECOG_20,63.813483285526914,2.449817820189623,4.672360886223614,rr
21,ECOG_21,65.37273144263342,-6.887948444913451,9.173669527541525,rr
22,ECOG_22,67.38388283569242,-15.35762169909977,13.834823297839954,rr
23,ECOG_23,62.12920775398085,16.383751549818218,9.459747431056698,rr
24,ECOG_24,64.0262533204153,-2.3697011704874886,18.89235309702344,rr
25,ECOG_25,64.23453630915539,-10.683534044474674,22.693530100660038,rr
26,ECOG_26,64.64215087440212,-20.377426624936557,26.684927794156774,rr
27,ECOG_27,62.55540296649313,-39.96549772102,33.29783546666724,rr
28,ECOG_28,59.31314070211619,20.467952318785805,19.098508436048352,rr
29,ECOG_29,61.58461680248937,10.696139548224355,23.519894512876004,rr
30,ECOG_30,61.756555348324824,-26.777291257248045,39.725252980333735,rr
31,ECOG_31,59.66825584225707,-35.2914100663949,42.15654226948733,rr
32,ECOG_32,55.50007306742839,-46.131601783032785,45.04819550285145,rr
33,ECOG_33,53.95952522114163,24.27394696249414,27.79737010988791,rr
34,ECOG_34,57.00416247417009,15.014100887490638,31.868690367874915,rr
35,ECOG_35,56.03515374126904,5.598414432288001,36.79998739252375,rr
36,ECOG_36,56.16658463228614,-3.6614316427155025,40.87130765051073,rr
37,ECOG_37,56.86522299524204,-12.84335752761944,44.51263952516681,rr
38,ECOG_38,55.30933926147248,-22.53725010808132,48.50403721866355,rr
39,ECOG_39,54.4543392910157,-32.509348813802454,51.555535581008215,rr
40,ECOG_40,50.19393510959212,-41.535434318507264,54.336890689002466,rr
41,ECOG_41,45.888142549604346,28.436067921561296,37.00614273154866,rr
42,ECOG_42,47.47000102766765,18.586334960900277,41.85751719170723,rr
43,ECOG_43,48.190165993736386,9.838455581454722,45.57877163085356,rr
44,ECOG_44,48.64675918504705,0.5006893163516489,50.080080272171486,rr
45,ECOG_45,49.12652509239442,-9.193203264110235,54.071477965668215,rr
46,ECOG_46,47.06746993531587,-18.731255464372985,57.20289889250312,rr
47,ECOG_47,46.12560379530049,-28.703354170094112,60.25439725484777,rr
48,ECOG_48,43.24604483742318,-38.08556599015773,62.52584141502085,rr
0,ECOG_0,27.879359167175657,-23.01462728705387,71.12705171348524,ug
1,ECOG_1,26.572374736419743,-11.62131101478496,69.52006749235693,ug
2,ECOG_2,26.312333184855877,-0.8934808531044969,66.84220261853416,ug
3,ECOG_3,24.385407852257742,9.902131520329052,64.73714979713137,ug
4,ECOG_4,26.129070204243714,20.494397258503337,60.91366081846868,ug
5,ECOG_5,39.95491302606274,-22.598714924543646,65.53585031120467,ug
6,ECOG_6,36.525873466422546,-11.47035949581587,63.966237816149075,ug
7,ECOG_7,35.79465536921476,-0.9735990718000016,61.612150694609035,ug
8,ECOG_8,36.65707509156955,9.122636085168553,58.14981119430185,ug
9,ECOG_9,33.96175531582856,19.681010717466307,54.039916189429185,ug
10,ECOG_10,45.240878650482784,-23.575388991492186,59.55869548686785,ug
11,ECOG_11,45.80877669255442,-12.215963825099825,57.66530523952953,ug
12,ECOG_12,44.26284030894215,-1.7869856128370445,54.738406065569535,ug
13,ECOG_13,44.16551935566683,8.241467332378425,50.703254512842385,ug
14,ECOG_14,43.17119037275428,18.236029171717355,46.38169693390525,ug
15,ECOG_15,52.48348517640058,-23.362823264241225,52.249057927327364,ug
16,ECOG_16,52.655778902301385,-12.49942867905459,50.71681715834451,ug
17,ECOG_17,52.13638399036489,-1.873271835003759,47.179734205891826,ug
18,ECOG_18,50.261747206755174,7.625259423129433,43.21932610531016,ug
19,ECOG_19,50.901683858820306,17.022117363632997,38.39969992609858,ug
20,ECOG_20,56.85675659834837,-24.00675427589555,46.807343429337756,ug
21,ECOG_21,58.155968063897596,-13.808845801297362,44.204222007660505,ug
22,ECOG_22,57.26578989144225,-3.2504711689996193,40.09432700278784,ug
23,ECOG_23,57.0667500564053,5.881425927962808,35.312072549649,ug
24,ECOG_24,55.602939664492,15.244392762589833,30.20604034422744,ug
0,ECOG_0,-41.20936382404252,21.760856627580427,50.44113250575268,wc
1,ECOG_1,-42.79980574964327,12.335038366772928,53.79111682608198,wc
2,ECOG_2,-41.78357099019808,2.437218995570531,56.038183864327884,wc
3,ECOG_3,-42.10503924127694,-6.931339577866605,59.11531307859688,wc
4,ECOG_4,-42.77210994410796,-15.427079229316284,61.3853738325271,wc
5,ECOG_5,-43.47369194737582,-24.3375603037905,62.279662198313595,wc
6,ECOG_6,-41.12316526878678,-33.42848765556348,64.70423852960626,wc
7,ECOG_7,-42.849882203007304,-41.05403658314786,64.16849043425212,wc
8,ECOG_8,-48.929852459477715,17.91892084186319,42.60237200247099,wc
9,ECOG_9,-51.64435081357054,7.877952252234886,45.531576805867694,wc
10,ECOG_10,-51.40901618561501,-1.087160311487542,48.69746066666007,wc
11,ECOG_11,-52.66478395276642,-10.716015676213466,51.003697469254895,wc
12,ECOG_12,-49.07195950164382,-19.769645969113594,52.58012360019218,wc
13,ECOG_13,-52.11129110098498,-28.80331363351622,54.731844825424545,wc
14,ECOG_14,-49.51907193167843,-37.530720232569514,56.094585614650434,wc
15,ECOG_15,-47.94213169965496,-46.249459616435125,56.74560375655108,wc
16,ECOG_16,-57.12823058104421,13.89391058072504,34.295159075749936,wc
17,ECOG_17,-56.11924250914218,4.668501225713824,36.690150524868145,wc
18,ECOG_18,-59.070709048183225,-5.286577832858939,39.210072669174366,wc
19,ECOG_19,-56.95981921418425,-14.194430709211002,42.10310142390644,wc
20,ECOG_20,-57.01022034338991,-23.276690845796306,43.81595510787386,wc
21,ECOG_21,-56.896477205032475,-32.33032113869644,45.39238123881114,wc
22,ECOG_22,-54.85321823497681,-41.09502479662259,47.60327222839244,wc
23,ECOG_23,-51.75884876761709,-50.67791588728797,48.34963618330662,wc
24,ECOG_24,-61.362766860223346,10.481422450285553,24.409985277015917,wc
25,ECOG_25,-62.28356155327992,0.5263433917127883,26.929907421322135,wc
26,ECOG_26,-61.72606707010482,-8.842215181724344,30.007036635591135,wc
27,ECOG_27,-61.58710706663464,-18.067624536735565,32.40202808470935,wc
28,ECOG_28,-63.69685847429714,-27.072662357453,34.417321756911555,wc
29,ECOG_29,-60.776622943933326,-36.29807171246423,36.81231320602977,wc
30,ECOG_30,-58.899742300232596,-45.32307216167916,38.25231178393689,wc
31,ECOG_31,-55.37731886904072,-54.23355323615339,39.14660014972339,wc
32,ECOG_32,-60.39894695123738,7.232046166769477,14.417968807426202,wc
33,ECOG_33,-60.58911201676729,-2.1365124066676593,17.4950980216952,wc
34,ECOG_34,-64.19850140318772,-11.908516989819496,20.48347258944081,wc
35,ECOG_35,-65.15425175400294,-21.219815875886262,23.2877466976495,wc
36,ECOG_36,-65.49517550039931,-30.71418923737395,25.623568382418785,wc
37,ECOG_37,-63.61106361852621,-40.208562598861654,27.95939006718808,wc
38,ECOG_38,-61.516810700501566,-48.93596919791494,29.322130856413967,wc
39,ECOG_39,-57.15294474885952,-56.713334559112916,30.180243173535846,wc
40,ECOG_40,-60.49887867745358,4.031262355436086,4.864819879101423,wc
41,ECOG_41,-63.65777143841556,-5.6062602244775155,7.882779329021499,wc
42,ECOG_42,-65.45290269625961,-15.243782804391117,10.90073877894157,wc
43,ECOG_43,-64.72066118996558,-24.286117683981416,13.76418265149918,wc
44,ECOG_44,-64.59795701797715,-34.09804752412826,15.601967030654619,wc
45,ECOG_45,-64.12022515436522,-43.063160087850704,18.767850891447004,wc
46,ECOG_46,-62.676814645502205,-52.357124543542106,20.148679705005193,wc
47,ECOG_47,-58.455856474249735,-61.141790829965764,21.784275600291394,wc
48,ECOG_48,-58.08918301975603,0.9649605473409352,-5.102434087720219,wc
49,ECOG_49,-64.57737019306887,-9.018748354917008,-2.1930987049232367,wc
50,ECOG_50,-66.53571352387888,-17.983860918639436,1.1634893910798623,wc
51,ECOG_51,-68.73491325701174,-27.478234280127126,3.499311075849154,wc
52,ECOG_52,-68.42984654080934,-36.84679285356427,6.57644029011815,wc
53,ECOG_53,-64.34107505549433,-47.417022240957834,8.675582917491749,wc
54,ECOG_54,-61.190411235701745,-56.373467589492584,11.129744130958887,wc
55,ECOG_55,-56.36987030661806,-64.96639218530763,12.522069802359237,wc
56,ECOG_56,-62.69329941230417,-2.7164915895750275,-15.99385799014439,wc
57,ECOG_57,-66.015876717327,-12.439903700544177,-12.240211870751896,wc
58,ECOG_58,-67.52895789266663,-21.808462273981313,-8.870022731314421,wc
59,ECOG_59,-68.67412176850328,-30.890722410566617,-6.994040125064373,wc
60,ECOG_60,-69.36704773654975,-40.84580146913938,-4.234125395586134,wc
61,ECOG_61,-65.90219473240577,-49.667764814435905,-1.5138320527405724,wc
62,ECOG_62,-61.21792421464,-59.353879866532175,1.1968974257181,wc
63,ECOG_63,-55.41142633824039,-68.43614000311752,2.9097511096855317,wc
0,ECOG_0,-47.672839318552604,20.356983534736376,43.61205464051792,zt
1,ECOG_1,-46.490464415493825,10.947098387252387,50.838458991062076,zt
2,ECOG_2,-43.83620533326299,1.1005932945422983,54.344286593514326,zt
3,ECOG_3,-45.507662907447326,-7.87535450878187,56.49901864332048,zt
4,ECOG_4,-40.674980160743274,-16.17559176479679,63.280159974194106,zt
5,ECOG_5,-34.683482034391474,-25.02417319023391,68.50040602640784,zt
6,ECOG_6,-48.844272558236426,35.19936001377035,23.130643087808316,zt
7,ECOG_7,-51.8844036983437,25.77517401312854,29.527976490927735,zt
8,ECOG_8,-54.93367763667344,16.182060375659432,34.76870757378029,zt
9,ECOG_9,-53.87908731924391,6.673410556603976,40.58773981676627,zt
10,ECOG_10,-56.13568306299173,-3.0886307176924563,44.67186857935197,zt
11,ECOG_11,-53.58725904012019,-12.766208173575228,49.334298502071086,zt
12,ECOG_12,-49.175649371459,-21.810977641622134,56.13592486358347,zt
13,ECOG_13,-46.253721378459694,-30.954511781240495,61.53017911753769,zt
14,ECOG_14,-54.707864763036575,30.546255650527034,12.475630955119549,zt
15,ECOG_15,-57.63864889414276,20.882979047802074,17.967131825263394,zt
16,ECOG_16,-61.28540917714079,11.304166263490748,24.03693385554068,zt
17,ECOG_17,-61.80705052450858,1.4304007649981922,30.280744087558418,zt
18,ECOG_18,-58.819753171030015,-7.488343625694791,35.75175992706348,zt
19,ECOG_19,-58.47810292882159,-16.646178618470945,40.31694323359299,zt
20,ECOG_20,-57.975473624497994,-26.969523614814257,46.40723029450905,zt
21,ECOG_21,-53.59331190192737,-36.127358607590416,50.972413601038554,zt
22,ECOG_22,-53.1345960736162,24.713340430558798,2.516651629392615,zt
23,ECOG_23,-58.648223359729805,15.569806290940432,7.910905883346845,zt
24,ECOG_24,-60.935145152652325,6.145620290298627,14.30823928646626,zt
25,ECOG_25,-61.559026860530956,-3.2227035982451118,19.62573195486965,zt
26,ECOG_26,-64.27437042878199,-12.885980200970087,25.117232825013502,zt
27,ECOG_27,-63.47561527773758,-22.184141124257962,30.18395570612559,zt
28,ECOG_28,-62.19731615922357,-31.327675263876323,35.57820996007983,zt
29,ECOG_29,-58.83457858453306,-41.30020543394033,40.41464808453941,zt
30,ECOG_30,-55.644441244329336,10.25663353407879,-2.349636254623968,zt
31,ECOG_31,-59.59731932301265,0.15807828666085655,4.021728587897193,zt
32,ECOG_32,-64.31770138978925,-8.985455852957504,9.41598284185142,zt
33,ECOG_33,-66.17581931917672,-17.539084564213386,14.462220692324735,zt
34,ECOG_34,-65.16252715468896,-26.907408452757128,19.779713360728124,zt
35,ECOG_35,-64.52931643739785,-36.43035912497038,24.769674656289386,zt
36,ECOG_36,-61.832742457711966,-46.023472762439496,30.010405739141945,zt
37,ECOG_37,-53.190210663492486,13.49708948847304,-18.890429932003343,zt
38,ECOG_38,-57.53896231560274,4.8589969588034965,-13.996975461631093,zt
39,ECOG_39,-60.79338213183334,-3.905120648219972,-7.646185657631778,zt
40,ECOG_40,-65.74157299581537,-13.554096397787148,-0.723654619342383,zt
41,ECOG_41,-67.83340884199917,-23.006884104744543,4.078463377566044,zt
42,ECOG_42,-68.08331217369613,-32.08025527910704,9.22194784422898,zt
43,ECOG_43,-61.477220311699455,-23.75946411997527,-24.399493856216694,zt
44,ECOG_44,-67.87387401128377,-32.76267232908191,-19.04080635023823,zt
45,ECOG_45,-68.87721864806733,-42.130996217625636,-13.216885808653565,zt
46,ECOG_46,-66.04139337497496,-51.2888312104018,-8.216923139597446,zt
47,ECOG_47,-60.31417771195656,-60.88194484787092,-2.4770748107589333,zt
